"attribute_id","entity_type_id","attribute_code","attribute_model","backend_model","backend_type","backend_table","frontend_model","frontend_input","frontend_label","frontend_class","source_model","is_required","is_user_defined","default_value","is_unique","note","is_bfm_defined","attribute_id","frontend_input_renderer","is_global","is_visible","is_searchable","is_filterable","is_comparable","is_visible_on_front","is_html_allowed_on_front","is_used_for_price_rules","is_filterable_in_search","used_in_product_listing","used_for_sort_by","is_configurable","apply_to","is_visible_in_advanced_search","position","is_wysiwyg_enabled","is_used_for_promo_rules","search_weight","is_deleted","attribute_set_and_group_names"
"350","4","opening_size",NULL,NULL,"text",NULL,NULL,"text","Opening Size",NULL,NULL,"0","1",NULL,"0",NULL,"0","350",NULL,"1","0","0","0","0","1","0","0","0","1","0","1",customframe,"0","0","0","0","1","0","Frame|General,Mat|General"
"137","4","open_amount_max",NULL,"catalog/product_attribute_backend_price","decimal",NULL,NULL,"price","Open Amount Max Value",NULL,NULL,"0","1",NULL,"0",NULL,"0","137",NULL,"2","1","0","0","0","0","0","0","0","1","0","0","giftcard","0","0","0","0","1","0","Frame|Prices,Mat|Prices"
"136","4","open_amount_min",NULL,"catalog/product_attribute_backend_price","decimal",NULL,NULL,"price","Open Amount Min Value",NULL,NULL,"0","1",NULL,"0",NULL,"0","136",NULL,"2","1","0","0","0","0","0","0","0","1","0","0","giftcard","0","0","0","0","1","0","Frame|Prices,Mat|Prices"
"109","4","options_container",NULL,NULL,"varchar",NULL,NULL,"select","Display Product Options In",NULL,"catalog/entity_product_attribute_design_options_container","0","0","container2","0",NULL,"0","109",NULL,"0","1","0","0","0","0","0","0","0","0","0","1",NULL,"0","0","0","0","1","0","Frame|Design,Mat|Design"
"409","4","overhead_factor",NULL,NULL,"decimal",NULL,NULL,"text","Overhead Factor",NULL,NULL,"1","1",NULL,"0",NULL,"0","409",NULL,"1","1","0","0","0","1","0","0","0","1","0","0",simple,"0","0","0","0","1","0","Frame|Prices,Mat|Prices"
"410","4","packaging_factor",NULL,NULL,"decimal",NULL,NULL,"text","Packaging Factor",NULL,NULL,"1","1",NULL,"0",NULL,"0","410",NULL,"1","1","0","0","0","1","0","0","0","1","0","0",simple,"0","0","0","0","1","0","Frame|Prices,Mat|Prices"
"107","4","page_layout",NULL,NULL,"varchar",NULL,NULL,"select","Page Layout",NULL,"catalog/product_attribute_source_layout","0","0",NULL,"0",NULL,"0","107",NULL,"0","1","0","0","0","0","0","0","0","0","0","1",NULL,"0","0","0","0","1","0","Frame|Design,Mat|Design"
"346","4","pattern_mat",NULL,NULL,"varchar",NULL,NULL,"select","Pattern",NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\MatPattern,"1","1",NULL,"0",NULL,"1","346","adg_customizer/adminhtml_catalog_form_renderer_attribute_patternMat","1","1","0","0","0","1","0","0","0","1","0","1","simple","0","0","0","1","1","0","Mat|Mat"
"75","4","price",NULL,"catalog/product_attribute_backend_price","decimal",NULL,NULL,"price","Price",NULL,NULL,"1","0",NULL,"0",NULL,"0","75",NULL,"2","1","1","0","0","0","0","0","1","1","1","1","simple,configurable,virtual,bundle,downloadable,frame","1","1","0","1","1","0","Frame|Prices,Mat|Prices"
"412","4","price_estimate",NULL,NULL,"varchar",NULL,NULL,"text","Factors Estimation",NULL,NULL,"0","1",NULL,"0",NULL,"0","412",NULL,"1","1","0","0","0","0","1","0","0","0","0","0",simple,"0","0","0","0","1","0","Frame|Prices,Mat|Prices"
